,index,Season,Team,Player,Pos,Apps,Min,G,A,Sh90,KP90,xG,xGdiff,xA,xAdiff,xG90,xA90
511,0,2018.0,Barcelona,Philippe Coutinho,F M,34.0,2026.0,5.0,2.0,3.07,1.38,7.84,2.84,4.12,2.12,0.35,0.18
512,0,2018.0,Barcelona,Gerard Piqué,D,35.0,3150.0,4.0,2.0,0.51,0.17,4.13,0.13,1.39,-0.61,0.12,0.04
513,0,2018.0,Barcelona,Arturo Vidal,M,33.0,1935.0,3.0,7.0,1.12,1.02,3.74,0.74,5.38,-1.62,0.17,0.25
514,0,2018.0,Barcelona,Ivan Rakitic,M,34.0,2641.0,3.0,5.0,1.23,0.55,2.69,-0.31,1.91,-3.09,0.09,0.07
515,0,2018.0,Barcelona,Jordi Alba,D,36.0,2985.0,2.0,8.0,0.42,1.42,2.25,0.25,7.41,-0.59,0.07,0.22
516,0,2018.0,Barcelona,Carles Aleñá,M,17.0,622.0,2.0,0.0,2.03,1.3,0.88,-1.12,0.74,0.74,0.13,0.11
517,0,2018.0,Barcelona,Munir,F,7.0,143.0,1.0,1.0,2.52,1.89,0.89,-0.11,0.58,-0.42,0.56,0.37
518,0,2018.0,Barcelona,Malcom,F M,15.0,603.0,1.0,2.0,1.64,1.94,1.88,0.88,1.67,-0.33,0.28,0.25
519,0,2018.0,Barcelona,Clement Lenglet,D,23.0,1935.0,1.0,0.0,0.28,0.0,1.46,0.46,0.0,0.0,0.07,0.0
520,0,2018.0,Barcelona,Nélson Semedo,D,26.0,1603.0,1.0,0.0,0.34,0.22,0.36,-0.64,0.29,0.29,0.02,0.02
521,0,2018.0,Barcelona,Jeison Murillo,D,2.0,112.0,0.0,0.0,0.8,0.0,0.02,0.02,0.0,0.0,0.01,0.0
522,0,2018.0,Barcelona,Thomas Vermaelen,D,9.0,586.0,0.0,0.0,0.31,0.0,0.09,0.09,0.0,0.0,0.01,0.0
523,0,2018.0,Barcelona,Kevin-Prince Boateng,F,3.0,240.0,0.0,0.0,1.13,0.75,0.15,0.15,0.07,0.07,0.06,0.03
524,0,2018.0,Barcelona,Marc-André ter Stegen,GK,35.0,3150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,0,2018.0,Barcelona,Sergio Busquets,M,35.0,2726.0,0.0,1.0,0.26,0.5,0.27,0.27,1.62,0.62,0.01,0.05
526,0,2018.0,Barcelona,Rafinha,F M,5.0,223.0,0.0,0.0,0.81,0.81,0.37,0.37,0.06,0.06,0.15,0.02
527,0,2018.0,Barcelona,Sergi Roberto,D F M,29.0,2087.0,0.0,7.0,0.39,1.29,0.97,0.97,3.92,-3.08,0.04,0.17
528,0,2018.0,Barcelona,Denis Suárez,S,2.0,17.0,0.0,0.0,5.29,5.29,0.38,0.38,0.09,0.09,2.04,0.45
529,0,2018.0,Barcelona,Samuel Umtiti,D,14.0,1187.0,0.0,1.0,0.15,0.08,0.16,0.16,0.76,-0.24,0.01,0.06
530,0,2018.0,Barcelona,Jasper Cillessen,GK,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,0,2018.0,Barcelona,Jean-Clair Todibo,D,2.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,0,2018.0,Barcelona,Arthur,M,27.0,1452.0,0.0,1.0,0.37,0.87,0.31,0.31,1.81,0.81,0.02,0.11
533,0,2018.0,Barcelona,Moussa Wagué,D M,3.0,223.0,0.0,0.0,0.4,2.02,0.09,0.09,0.33,0.33,0.04,0.13
534,0,2018.0,Barcelona,Riqui Puig,M,2.0,157.0,0.0,0.0,0.0,1.15,0.0,0.0,0.54,0.54,0.0,0.31
535,0,2018.0,Barcelona,Abel Ruiz,S,1.0,20.0,0.0,0.0,4.5,4.5,0.26,0.26,0.11,0.11,1.19,0.51
536,0,2018.0,Barcelona,Álex Collado,S,1.0,85.0,0.0,0.0,2.12,0.0,0.13,0.13,0.0,0.0,0.14,0.0
537,0,2018.0,Barcelona,Carles Pérez,S,1.0,16.0,0.0,0.0,5.63,0.0,0.08,0.08,0.0,0.0,0.44,0.0
538,0,2018.0,Atletico Madrid,Antoine Griezmann,F M,37.0,3213.0,15.0,8.0,3.17,2.07,14.61,-0.39,8.84,0.84,0.41,0.25
539,0,2018.0,Atletico Madrid,Álvaro Morata,F,15.0,1094.0,6.0,1.0,2.47,0.41,7.42,1.42,0.62,-0.38,0.61,0.05
540,0,2018.0,Atletico Madrid,Saúl Ñíguez,D M,33.0,2923.0,4.0,1.0,1.57,0.46,5.61,1.61,1.65,0.65,0.17,0.05
541,0,2018.0,Atletico Madrid,Diego Godín,D,30.0,2507.0,3.0,1.0,0.5,0.11,3.22,0.22,0.52,-0.48,0.12,0.02
542,0,2018.0,Atletico Madrid,Koke,M,30.0,2586.0,3.0,4.0,0.73,2.12,1.5,-1.5,5.0,1.0,0.05,0.17
543,0,2018.0,Atletico Madrid,Ángel Correa,F M,36.0,1922.0,3.0,2.0,1.5,1.78,2.31,-0.69,5.11,3.11,0.11,0.24
544,0,2018.0,Atletico Madrid,Thomas Partey,M,32.0,2071.0,3.0,4.0,1.56,0.87,1.62,-1.38,1.04,-2.96,0.07,0.05
545,0,2018.0,Atletico Madrid,Rodri,M,34.0,2750.0,3.0,1.0,0.88,0.56,2.81,-0.19,1.48,0.48,0.09,0.05
546,0,2018.0,Atletico Madrid,Diego Costa,F,16.0,1120.0,2.0,2.0,1.29,0.72,2.21,0.21,1.11,-0.89,0.18,0.09
547,0,2018.0,Atletico Madrid,Nikola Kalinic,F,17.0,633.0,2.0,0.0,1.28,0.43,1.85,-0.15,0.21,0.21,0.26,0.03
548,0,2018.0,Atletico Madrid,Filipe Luis,D,27.0,2043.0,2.0,2.0,0.44,0.66,0.86,-1.14,1.28,-0.72,0.04,0.06
549,0,2018.0,Atletico Madrid,Thomas Lemar,M,31.0,1829.0,2.0,3.0,1.28,1.82,3.35,1.35,3.1,0.1,0.16,0.15
550,0,2018.0,Atletico Madrid,Lucas Hernández,D,14.0,1119.0,1.0,0.0,0.4,0.24,0.71,-0.29,1.03,1.03,0.06,0.08
551,0,2018.0,Atletico Madrid,Santiago Arias,D M,25.0,1771.0,1.0,1.0,0.46,0.71,0.48,-0.52,1.37,0.37,0.02,0.07
552,0,2018.0,Atletico Madrid,Borja Garcés,S,1.0,19.0,1.0,0.0,14.21,0.0,0.57,-0.43,0.0,0.0,2.69,0.0
553,0,2018.0,Atletico Madrid,Sergio Camello,S,1.0,42.0,1.0,0.0,6.43,2.14,0.66,-0.34,0.08,0.08,1.42,0.16
554,0,2018.0,Atletico Madrid,Antonio Adán,GK,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,0,2018.0,Atletico Madrid,Jan Oblak,GK,37.0,3330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,0,2018.0,Atletico Madrid,Juanfran,D,22.0,1602.0,0.0,2.0,0.0,1.12,0.0,0.0,3.69,1.69,0.0,0.21
557,0,2018.0,Atletico Madrid,Stefan Savic,D,18.0,1401.0,0.0,2.0,0.45,0.19,0.51,0.51,0.76,-1.24,0.03,0.05
558,0,2018.0,Atletico Madrid,Giménez,D,21.0,1775.0,0.0,0.0,0.76,0.15,1.29,1.29,0.43,0.43,0.07,0.02
559,0,2018.0,Atletico Madrid,Vitolo,M,20.0,732.0,0.0,1.0,0.98,0.98,0.74,0.74,0.91,-0.09,0.09,0.11
560,0,2018.0,Atletico Madrid,Antonio Moya,D,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,0,2018.0,Atletico Madrid,Carlos Isaac,D,1.0,90.0,0.0,0.0,1.0,1.0,0.12,0.12,0.05,0.05,0.12,0.05
562,0,2018.0,Atletico Madrid,Gelson Martins,F,8.0,212.0,0.0,0.0,2.12,0.85,0.37,0.37,0.05,0.05,0.16,0.02
563,0,2018.0,Atletico Madrid,Francisco Montero,D,9.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,0,2018.0,Atletico Madrid,Andrés Solano,D,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,0,2018.0,Atletico Madrid,Joaquín Muñoz,S,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,0,2018.0,Atletico Madrid,Victor Mollejo,S,4.0,59.0,0.0,0.0,3.05,1.53,0.12,0.12,0.02,0.02,0.18,0.03
567,0,2018.0,Real Madrid,Karim Benzema,F,36.0,2972.0,21.0,6.0,3.15,1.45,18.67,-2.33,6.15,0.15,0.57,0.19
568,0,2018.0,Real Madrid,Gareth Bale,F M,29.0,1786.0,8.0,3.0,3.83,0.91,9.42,1.42,3.25,0.25,0.47,0.16
569,0,2018.0,Real Madrid,Sergio Ramos,D,28.0,2478.0,6.0,1.0,1.13,0.29,7.08,1.08,0.61,-0.39,0.26,0.02
570,0,2018.0,Real Madrid,Casemiro,M,29.0,2317.0,3.0,0.0,1.55,0.54,1.66,-1.34,1.11,1.11,0.06,0.04
571,0,2018.0,Real Madrid,Luka Modric,M,34.0,2628.0,3.0,6.0,1.27,1.85,2.94,-0.06,3.72,-2.28,0.1,0.13
572,0,2018.0,Real Madrid,Isco,F M,27.0,1186.0,3.0,2.0,1.9,1.97,5.3,2.3,2.25,0.25,0.4,0.17
573,0,2018.0,Real Madrid,Dani Ceballos,F M,23.0,1245.0,3.0,0.0,1.59,1.73,2.24,-0.76,1.25,1.25,0.16,0.09
574,0,2018.0,Real Madrid,Mariano,F,13.0,428.0,3.0,0.0,4.84,1.05,2.83,-0.17,0.92,0.92,0.6,0.19
575,0,2018.0,Real Madrid,Raphael Varane,D,32.0,2761.0,2.0,0.0,0.62,0.13,1.43,-0.57,0.53,0.53,0.05,0.02
576,0,2018.0,Real Madrid,Marcelo,D,23.0,1854.0,2.0,2.0,1.7,1.6,1.92,-0.08,2.94,0.94,0.09,0.14
577,0,2018.0,Real Madrid,Vinícius Júnior,F M,18.0,858.0,2.0,0.0,4.41,1.57,3.64,1.64,1.52,1.52,0.38,0.16
578,0,2018.0,Real Madrid,Marco Asensio,F M,30.0,1782.0,1.0,4.0,2.27,1.57,4.0,3.0,5.18,1.18,0.2,0.26
579,0,2018.0,Real Madrid,Lucas Vázquez,F M,31.0,1493.0,1.0,3.0,1.45,1.81,2.86,1.86,4.72,1.72,0.17,0.28
580,0,2018.0,Real Madrid,Daniel Carvajal,D,24.0,2105.0,1.0,2.0,0.47,1.28,0.37,-0.63,3.37,1.37,0.02,0.14
581,0,2018.0,Real Madrid,Jesús Vallejo,D,5.0,309.0,1.0,0.0,0.29,0.0,0.76,-0.24,0.0,0.0,0.22,0.0
582,0,2018.0,Real Madrid,Brahim Diaz,F,9.0,380.0,1.0,1.0,1.66,1.66,0.94,-0.06,1.98,0.98,0.22,0.47
583,0,2018.0,Real Madrid,Thibaut Courtois,GK,27.0,2430.0,0.0,0.0,0.04,0.0,0.07,0.07,0.0,0.0,0.0,0.0
584,0,2018.0,Real Madrid,Keylor Navas,GK,10.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,0,2018.0,Real Madrid,Nacho,D,20.0,1704.0,0.0,1.0,0.26,0.32,0.31,0.31,0.93,-0.07,0.02,0.05
586,0,2018.0,Real Madrid,Toni Kroos,M,28.0,2235.0,0.0,4.0,1.21,2.54,1.41,1.41,4.18,0.18,0.06,0.17
587,0,2018.0,Real Madrid,Álvaro Odriozola,D,14.0,1183.0,0.0,2.0,0.08,1.37,0.57,0.57,3.18,1.18,0.04,0.24
588,0,2018.0,Real Madrid,Marcos Llorente,M,7.0,538.0,0.0,0.0,0.17,0.67,0.07,0.07,0.21,0.21,0.01,0.03
589,0,2018.0,Real Madrid,Federico Valverde,M,16.0,646.0,0.0,0.0,0.98,1.25,0.23,0.23,0.34,0.34,0.03,0.05
590,0,2018.0,Real Madrid,Luca Zidane,GK,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,0,2018.0,Real Madrid,Sergio Reguilón,D,14.0,1122.0,0.0,2.0,0.48,1.36,0.28,0.28,1.95,-0.05,0.02,0.16
592,0,2018.0,Real Madrid,Javi Sánchez,S,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,0,2018.0,Real Madrid,Cristo González,S,1.0,43.0,0.0,0.0,2.09,2.09,0.05,0.05,0.04,0.04,0.1,0.09
594,0,2018.0,Valencia,Daniel Parejo,M,36.0,3068.0,9.0,7.0,1.29,2.35,7.95,-1.05,7.29,0.29,0.23,0.21
595,0,2018.0,Valencia,Rodrigo,F,33.0,2538.0,8.0,6.0,2.87,1.1,14.7,6.7,4.15,-1.85,0.52,0.15
596,0,2018.0,Valencia,Santi Mina,F,30.0,1866.0,7.0,5.0,2.07,0.77,8.34,1.34,4.07,-0.93,0.4,0.2
597,0,2018.0,Valencia,Kevin Gameiro,F,33.0,1605.0,6.0,1.0,2.02,1.46,8.71,2.71,3.81,2.81,0.49,0.21
598,0,2018.0,Valencia,Gonçalo Guedes,F M,25.0,1472.0,5.0,3.0,2.14,1.28,2.01,-2.99,3.04,0.04,0.12,0.19
599,0,2018.0,Valencia,Carlos Soler,M,31.0,2478.0,2.0,6.0,1.49,1.23,4.23,2.23,4.67,-1.33,0.15,0.17
600,0,2018.0,Valencia,Denis Cheryshev,M,27.0,1715.0,2.0,2.0,1.68,1.99,4.0,2.0,7.97,5.97,0.21,0.42
601,0,2018.0,Valencia,Ezequiel Garay,D,24.0,2139.0,2.0,0.0,0.55,0.17,1.34,-0.66,0.61,0.61,0.06,0.03
602,0,2018.0,Valencia,Mouctar Diakhaby,D,22.0,1568.0,2.0,0.0,0.63,0.0,1.75,-0.25,0.0,0.0,0.1,0.0
603,0,2018.0,Valencia,Ferrán Torres,M,24.0,828.0,2.0,1.0,1.85,1.74,1.38,-0.62,1.82,0.82,0.15,0.2
604,0,2018.0,Valencia,Geoffrey Kondogbia,M,19.0,1244.0,1.0,1.0,1.59,0.43,1.79,0.79,0.91,-0.09,0.13,0.07
605,0,2018.0,Valencia,Michy Batshuayi,F,15.0,502.0,1.0,0.0,3.05,1.79,1.39,0.39,0.79,0.79,0.25,0.14
606,0,2018.0,Valencia,Daniel Wass,D M,32.0,2358.0,1.0,3.0,1.07,1.18,1.32,0.32,4.15,1.15,0.05,0.16
607,0,2018.0,Valencia,José Gayá,D,35.0,3138.0,1.0,1.0,0.43,0.72,0.91,-0.09,2.3,1.3,0.03,0.07
608,0,2018.0,Valencia,Cristiano Piccini,D,23.0,1869.0,1.0,0.0,0.58,0.24,0.52,-0.48,0.2,0.2,0.03,0.01
609,0,2018.0,Valencia,Gabriel,D,30.0,2626.0,0.0,1.0,0.38,0.17,1.41,1.41,0.19,-0.81,0.05,0.01
610,0,2018.0,Valencia,Francis Coquelin,M,26.0,1767.0,0.0,1.0,0.46,0.92,0.31,0.31,1.28,0.28,0.02,0.07
611,0,2018.0,Valencia,Neto,GK,34.0,3060.0,0.0,0.0,0.0,0.03,0.0,0.0,0.04,0.04,0.0,0.0
612,0,2018.0,Valencia,Jeison Murillo,D,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,0,2018.0,Valencia,Facundo Roncaglia,D,7.0,605.0,0.0,0.0,0.45,0.0,0.22,0.22,0.0,0.0,0.03,0.0
614,0,2018.0,Valencia,Rúben Vezo,D,4.0,194.0,0.0,0.0,0.93,0.93,0.03,0.03,0.35,0.35,0.02,0.16
615,0,2018.0,Valencia,Jaume,GK,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,0,2018.0,Valencia,Toni Lato,D,4.0,272.0,0.0,0.0,0.66,0.33,0.14,0.14,0.05,0.05,0.05,0.01
617,0,2018.0,Valencia,Rubén Sobrino,F,4.0,192.0,0.0,0.0,1.41,0.47,0.49,0.49,0.04,0.04,0.23,0.02
618,0,2018.0,Valencia,Lee Kang-In,S,3.0,15.0,0.0,0.0,6.0,6.0,0.02,0.02,0.1,0.1,0.11,0.61
619,0,2018.0,Sevilla,Wissam Ben Yedder,F,35.0,2823.0,18.0,9.0,2.42,1.43,18.92,0.92,7.87,-1.13,0.6,0.25
620,0,2018.0,Sevilla,Pablo Sarabia,F M,33.0,2731.0,12.0,13.0,2.44,2.21,12.0,0.0,11.32,-1.68,0.4,0.37
621,0,2018.0,Sevilla,André Silva,F M,27.0,2170.0,9.0,0.0,2.61,1.2,11.23,2.23,4.5,4.5,0.47,0.19
622,0,2018.0,Sevilla,Munir,F M,16.0,1055.0,5.0,1.0,2.9,0.85,5.79,0.79,0.74,-0.26,0.49,0.06
623,0,2018.0,Sevilla,Éver Banega,M,32.0,2699.0,3.0,4.0,1.07,1.77,2.81,-0.19,3.95,-0.05,0.09,0.13
624,0,2018.0,Sevilla,Franco Vázquez,F M,34.0,2298.0,3.0,4.0,1.76,1.17,4.32,1.32,4.72,0.72,0.17,0.18
625,0,2018.0,Sevilla,Roque Mesa,M,31.0,1742.0,2.0,2.0,1.45,0.98,1.39,-0.61,1.65,-0.35,0.07,0.09
626,0,2018.0,Sevilla,Quincy Promes,D F M,33.0,1549.0,2.0,3.0,1.8,1.68,3.65,1.65,4.78,1.78,0.21,0.28
627,0,2018.0,Sevilla,Gabriel Mercado,D M,23.0,1737.0,2.0,1.0,0.62,0.1,1.9,-0.1,0.44,-0.56,0.1,0.02
628,0,2018.0,Sevilla,Jesús Navas,D M,32.0,2717.0,1.0,5.0,1.06,1.39,1.42,0.42,6.14,1.14,0.05,0.2
629,0,2018.0,Sevilla,Luis Muriel,M,6.0,110.0,1.0,1.0,3.27,2.45,0.3,-0.7,0.13,-0.87,0.24,0.11
630,0,2018.0,Sevilla,Daniel Carriço,D,24.0,2133.0,1.0,1.0,0.34,0.21,0.44,-0.56,0.64,-0.36,0.02,0.03
631,0,2018.0,Sevilla,Bryan Gil Salvatierra,S,11.0,148.0,1.0,1.0,2.43,1.22,0.9,-0.1,0.46,-0.54,0.55,0.28
632,0,2018.0,Sevilla,Marko Rog,M,10.0,347.0,0.0,0.0,0.52,1.04,0.04,0.04,0.16,0.16,0.01,0.04
633,0,2018.0,Sevilla,Nolito,F,4.0,73.0,0.0,0.0,2.47,0.0,0.45,0.45,0.0,0.0,0.56,0.0
634,0,2018.0,Sevilla,Sergio Escudero,D M,21.0,1553.0,0.0,1.0,1.56,0.7,1.33,1.33,1.32,0.32,0.08,0.08
635,0,2018.0,Sevilla,Aleix Vidal,D M,11.0,519.0,0.0,0.0,1.39,2.43,0.5,0.5,0.98,0.98,0.09,0.17
636,0,2018.0,Sevilla,Sergi Gómez,D,32.0,2767.0,0.0,0.0,0.29,0.16,0.6,0.6,0.29,0.29,0.02,0.01
637,0,2018.0,Sevilla,Maxime Gonalons,M,10.0,527.0,0.0,0.0,0.34,0.68,0.14,0.14,0.1,0.1,0.02,0.02
638,0,2018.0,Sevilla,Ibrahim Amadou,D M,17.0,760.0,0.0,0.0,1.07,0.36,0.35,0.35,0.07,0.07,0.04,0.01
639,0,2018.0,Sevilla,Joris Gnagnon,D,7.0,442.0,0.0,0.0,0.61,0.41,0.12,0.12,0.09,0.09,0.02,0.02
640,0,2018.0,Sevilla,Simon Kjaer,D,26.0,2024.0,0.0,0.0,0.58,0.27,0.87,0.87,0.46,0.46,0.04,0.02
641,0,2018.0,Sevilla,Juan Soriano,GK,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,0,2018.0,Sevilla,Guilherme Arana,D M,9.0,637.0,0.0,0.0,0.85,0.14,0.6,0.6,0.03,0.03,0.08,0.0
643,0,2018.0,Sevilla,Tomás Vaclik,GK,33.0,2970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,0,2018.0,Sevilla,Maximilian Wöber,D,7.0,535.0,0.0,0.0,0.84,0.84,0.2,0.2,0.54,0.54,0.03,0.09
645,0,2018.0,Sevilla,Javier Díaz,GK,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,0,2018.0,Getafe,Jorge Molina,F,38.0,2657.0,14.0,5.0,1.93,1.49,11.43,-2.57,6.87,1.87,0.39,0.23
647,0,2018.0,Getafe,Jaime Mata,F M,34.0,2450.0,14.0,6.0,2.17,0.7,12.55,-1.45,2.74,-3.26,0.46,0.1
648,0,2018.0,Getafe,Ángel,F,37.0,1816.0,8.0,3.0,3.32,0.99,8.3,0.3,4.14,1.14,0.41,0.21
649,0,2018.0,Getafe,Dimitri Foulquier,D M,25.0,1816.0,3.0,2.0,0.64,0.74,1.45,-1.55,1.68,-0.32,0.07,0.08
650,0,2018.0,Getafe,Leandro Cabrera,D,32.0,2791.0,2.0,0.0,0.71,0.23,2.45,0.45,0.51,0.51,0.08,0.02
651,0,2018.0,Getafe,Francisco Portillo,M,32.0,1986.0,1.0,4.0,0.41,1.09,1.69,0.69,2.84,-1.16,0.08,0.13
652,0,2018.0,Getafe,Amath Diedhiou,M,15.0,1015.0,1.0,2.0,1.33,0.89,1.31,0.31,1.53,-0.47,0.12,0.14
653,0,2018.0,Getafe,Mauro Arambarri,M,33.0,2699.0,1.0,2.0,0.97,0.6,1.4,0.4,1.76,-0.24,0.05,0.06
654,0,2018.0,Getafe,Vitorino Antunes,D M,28.0,2180.0,1.0,3.0,1.2,1.28,0.92,-0.08,3.05,0.05,0.04,0.13
655,0,2018.0,Getafe,Nemanja Maksimovic,M,36.0,3213.0,1.0,0.0,0.92,0.34,2.54,1.54,0.56,0.56,0.07,0.02
656,0,2018.0,Getafe,Samu Sáiz,M,10.0,295.0,1.0,0.0,2.14,0.92,0.28,-0.72,0.13,0.13,0.09,0.04
657,0,2018.0,Getafe,Mathieu Flamini,M,10.0,436.0,0.0,0.0,0.0,0.21,0.0,0.0,0.03,0.03,0.0,0.01
658,0,2018.0,Getafe,Sebastián Cristóforo,M,15.0,431.0,0.0,2.0,0.21,1.46,0.03,0.03,0.46,-1.54,0.01,0.1
659,0,2018.0,Getafe,Robert Ibáñez,S,7.0,67.0,0.0,0.0,5.37,0.0,0.14,0.14,0.0,0.0,0.19,0.0
660,0,2018.0,Getafe,Damián Suárez,D,36.0,3240.0,0.0,3.0,0.42,1.69,0.49,0.49,4.65,1.65,0.01,0.13
661,0,2018.0,Getafe,Markel Bergara,S,3.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,0,2018.0,Getafe,David Soria,GK,37.0,3330.0,0.0,0.0,0.0,0.05,0.0,0.0,0.06,0.06,0.0,0.0
663,0,2018.0,Getafe,Bruno,D,23.0,1692.0,0.0,1.0,0.37,0.16,0.8,0.8,0.2,-0.8,0.04,0.01
664,0,2018.0,Getafe,Sergi Guardiola,S,3.0,24.0,0.0,0.0,7.5,0.0,0.11,0.11,0.0,0.0,0.42,0.0
665,0,2018.0,Getafe,Leandro Chichizola,GK,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,0,2018.0,Getafe,Djené Dakonam,D M,34.0,2994.0,0.0,0.0,0.36,0.15,0.8,0.8,0.12,0.12,0.02,0.0
667,0,2018.0,Getafe,Gaku Shibasaki,M,7.0,394.0,0.0,0.0,1.37,0.69,0.14,0.14,0.11,0.11,0.03,0.03
668,0,2018.0,Getafe,Iván Alejo,M,4.0,152.0,0.0,0.0,0.59,0.59,0.02,0.02,0.58,0.58,0.01,0.34
669,0,2018.0,Getafe,Mathías Olivera,D M,14.0,1012.0,0.0,1.0,0.62,0.62,0.62,0.62,0.99,-0.01,0.06,0.09
670,0,2018.0,Getafe,Ignasi Miquel,D,7.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,0,2018.0,Getafe,Hugo Duro,F M,11.0,417.0,0.0,0.0,1.51,0.22,0.34,0.34,0.44,0.44,0.07,0.1
672,0,2018.0,Espanyol,Borja Iglesias,F,37.0,3095.0,17.0,3.0,2.59,1.19,15.84,-1.16,4.82,1.82,0.46,0.14
673,0,2018.0,Espanyol,Sergi Darder,M,34.0,2730.0,4.0,2.0,1.81,1.22,3.29,-0.71,3.76,1.76,0.11,0.12
674,0,2018.0,Espanyol,Esteban Granero,M,28.0,2036.0,3.0,1.0,1.33,1.19,1.99,-1.01,1.34,0.34,0.09,0.06
675,0,2018.0,Espanyol,Roberto Rosales,D,21.0,1750.0,3.0,1.0,0.98,0.62,0.83,-2.17,1.2,0.2,0.04,0.06
676,0,2018.0,Espanyol,Mario Hermoso,D,32.0,2806.0,3.0,0.0,0.87,0.13,3.47,0.47,0.18,0.18,0.11,0.01
677,0,2018.0,Espanyol,Wu Lei,F M,16.0,1078.0,3.0,1.0,2.5,0.83,4.58,1.58,1.41,0.41,0.38,0.12
678,0,2018.0,Espanyol,Leo Baptistao,F M,20.0,1240.0,2.0,2.0,3.05,1.38,5.39,3.39,1.65,-0.35,0.39,0.12
679,0,2018.0,Espanyol,Sergio García,F M,29.0,1485.0,2.0,1.0,2.12,1.64,2.92,0.92,2.28,1.28,0.18,0.14
680,0,2018.0,Espanyol,Hernán Pérez,F M,19.0,797.0,1.0,2.0,1.69,1.69,1.23,0.23,2.1,0.1,0.14,0.24
681,0,2018.0,Espanyol,Pablo Piatti,F M,20.0,710.0,1.0,0.0,1.9,1.65,1.53,0.53,1.89,1.89,0.19,0.24
682,0,2018.0,Espanyol,Naldo,D,16.0,1369.0,1.0,1.0,0.39,0.13,0.85,-0.15,0.46,-0.54,0.06,0.03
683,0,2018.0,Espanyol,Facundo Ferreyra,F,9.0,198.0,1.0,0.0,1.36,0.0,0.51,-0.49,0.0,0.0,0.23,0.0
684,0,2018.0,Espanyol,Marc Roca,M,35.0,3126.0,1.0,2.0,0.66,0.66,1.62,0.62,2.95,0.95,0.05,0.08
685,0,2018.0,Espanyol,Adrià Pedrosa,D,12.0,756.0,1.0,0.0,0.71,0.95,0.57,-0.43,0.6,0.6,0.07,0.07
686,0,2018.0,Espanyol,Diego López,GK,38.0,3420.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.02,0.0,0.0
687,0,2018.0,Espanyol,David López,D M,21.0,1819.0,0.0,0.0,0.45,0.25,1.16,1.16,0.22,0.22,0.06,0.01
688,0,2018.0,Espanyol,Javi López,D,23.0,1956.0,0.0,0.0,0.32,0.78,0.81,0.81,0.81,0.81,0.04,0.04
689,0,2018.0,Espanyol,Víctor Sánchez,M,24.0,1241.0,0.0,2.0,0.87,0.58,0.47,0.47,0.73,-1.27,0.03,0.05
690,0,2018.0,Espanyol,Lluis López,D,6.0,521.0,0.0,0.0,0.17,0.0,0.58,0.58,0.0,0.0,0.1,0.0
691,0,2018.0,Espanyol,Óscar Duarte,D M,11.0,650.0,0.0,0.0,0.28,0.28,0.05,0.05,0.08,0.08,0.01,0.01
692,0,2018.0,Espanyol,Dídac Vilá,D,27.0,2362.0,0.0,2.0,0.95,0.76,1.97,1.97,3.2,1.2,0.08,0.12
693,0,2018.0,Espanyol,Óscar Melendo,F M,32.0,2001.0,0.0,5.0,0.4,1.53,0.48,0.48,3.86,-1.14,0.02,0.17
694,0,2018.0,Espanyol,Javi Puado,F,15.0,334.0,0.0,0.0,2.16,1.08,1.01,1.01,0.49,0.49,0.27,0.13
695,0,2018.0,Espanyol,Álex López,M,4.0,107.0,0.0,0.0,0.84,0.0,0.02,0.02,0.0,0.0,0.01,0.0
