id,futbin_name,ustat_name,score
187072,Lars Stindl,Lars Stindl,100.0
222028,Julian Weigl,Julian Weigl,100.0
235407,Salih Özcan,Salih Özcan,100.0
231447,Donyell Malen,Donyell Malen,100.0
225126,Ellyes Skhiri,Ellyes Skhiri,100.0
218339,Mahmoud Dahoud,Mahmoud Dahoud,100.0
204923,Marcel Sabitzer,Marcel Sabitzer,100.0
229752,Djibril Sow,Djibril Sow,100.0
234943,Florian Neuhaus,Florian Neuhaus,100.0
256790,Jamal Musiala,Jamal Musiala,100.0
208448,Emil Forsberg,Emil Forsberg,100.0
210324,Jonas Hofmann,Jonas Hofmann,100.0
236403,Evan Ndicka,Evan Ndicka,100.0
212242,Robert Andrich,Robert Andrich,100.0
211748,Kerem Demirbay,Kerem Demirbay,100.0
247263,Edmond Tapsoba,Edmond Tapsoba,100.0
213331,Jonathan Tah,Jonathan Tah,100.0
192318,Mario Götze,Mario Götze,100.0
193283,Thomas Delaney,Thomas Delaney,100.0
253149,Jeremie Frimpong,Jeremie Frimpong,100.0
222331,Lukas Klostermann,Lukas Klostermann,100.0
233195,Xaver Schlager,Xaver Schlager,100.0
195365,Kevin Kampl,Kevin Kampl,100.0
183574,Max Kruse,Max Kruse,100.0
206511,Maximilian Arnold,Maximilian Arnold,100.0
212096,Vincenzo Grifo,Vincenzo Grifo,100.0
257191,Anton Stach,Anton Stach,100.0
238050,Ejuke,Chidera Ejuke,100.0
202562,Jérôme Roussillon,Jérôme Roussillon,100.0
223550,Jonas Omlin,Jonas Omlin,100.0
163705,Steve Mandanda,Steve Mandanda,100.0
199641,Matz Sels,Matz Sels,100.0
242577,Romain Faivre,Romain Faivre,100.0
224069,Toko Ekambi,Karl Toko Ekambi,100.0
229927,Gerson,Gerson,100.0
223874,Valentin Rongier,Valentin Rongier,100.0
232905,Junya Ito,Junya Ito,100.0
226515,Andrei Girotto,Andrei Girotto,100.0
235134,Pablo Rosario,Pablo Rosario,100.0
245388,Jean-Clair Todibo,Jean-Clair Todibo,100.0
205069,Juan Bernat,Juan Bernat,100.0
244892,Sofiane Diop,Sofiane Diop,100.0
223885,Alexander Nübel,Alexander Nübel,100.0
232440,Caio Henrique,Caio Henrique,100.0
219733,Ludovic Ajorque,Ludovic Ajorque,100.0
243630,Jonathan David,Jonathan Christian David,100.0
231102,Ludovic Blas,Ludovic Blas,100.0
201119,Ismaily,Ismaily,100.0
231691,Alban Lafont,Alban Lafont,100.0
171791,José Fonte,José Fonte,100.0
193983,Andy Delort,Andy Delort,100.0
255253,Vitinha,Vitinha,100.0
226166,Nordi Mukiele,Nordi Mukiele,100.0
183907,Jérôme Boateng,Jérôme Boateng,100.0
234906,Houssem Aouar,Houssem Aouar,100.0
158625,Dante,Dante,100.0
246646,Maxence Caqueret,Maxence Caqueret,100.0
235889,Cengiz Ünder,Cengiz Ünder,100.0
210897,Chancel Mbemba,Chancel Mbemba,100.0
201519,Jordan Veretout,Jordan Veretout,100.0
184941,Alexis Sánchez,Alexis Sánchez,100.0
240753,Amine Gouiri,Amine Gouiri,100.0
190674,Benjamin André,Benjamin André,100.0
245630,Youssouf Fofana,Youssouf Fofana,100.0
221087,Pau López,Pau López,100.0
244261,Lovro Majer,Lovro Majer,100.0
219145,Guillermo Maripán,Guillermo Maripán,100.0
195086,Lovren,Dejan Lovren,100.0
200726,Benjamin Lecomte,Benjamin Lecomte,100.0
262138,Castello Lukeba,Castello Lukeba,100.0
257289,Hugo Ekitike,Hugo Ekitike,100.0
247641,Mateus Tetê,Tetê,100.0
213874,Thiago Mendes,Thiago Mendes,100.0
245158,Suárez,Luis Suárez,100.0
241707,Pape Gueye,Pape Alassane Gueye,100.0
183285,Mamadou Sakho,Mamadou Sakho,100.0
186197,Gaël Kakuta,Gaël Kakuta,100.0
186561,Aaron Ramsey,Aaron Ramsey,100.0
193116,Maxime Gonalons,Maxime Gonalons,100.0
198951,Cédric Bakambu,Cédric Bakambu,100.0
200110,Marco Bizot,Marco Bizot,100.0
206493,Yunis Abdelhamid,Yunis Abdelhamid,100.0
208861,Johan Gastien,Johan Gastien,100.0
226789,Angelo Fulgini,Angelo Fulgini,100.0
208787,Adrien Thomasson,Adrien Thomasson,100.0
229942,Axel Disasi,Axel Disasi,100.0
225293,Habib Diallo,Habib Diallo,100.0
224069,Toko Ekambi,Karl Toko Ekambi,100.0
242577,Romain Faivre,Romain Faivre,100.0
222357,Breel Embolo,Breel Embolo,100.0
246764,Mohamed Camara,Mohamed Camara,100.0
213388,Flavien Tait,Flavien Tait,100.0
208787,Adrien Thomasson,Adrien Thomasson,100.0
212219,Alexander Djiku,Alexander Djiku,100.0
219581,Gigot,Samuel Gigot,100.0
227055,Gelson Martins,Gelson Martins,100.0
220876,Franck Honorat,Franck Honorat,100.0
216820,Moses Simon,Moses Simon,100.0
211381,Sofiane Boufal,Sofiane Boufal,100.0
225783,Stephy Mavididi,Stephy Mavididi,100.0
223597,Ruben Aguilar,Ruben Aguilar,100.0
224019,Pedro Chirivella,Pedro Chirivella,100.0
199393,Nicolas Pallois,Nicolas Pallois,100.0
206306,Jordan Ferri,Jordan Ferri,100.0
193983,Andy Delort,Andy Delort,100.0
239093,Jonathan Clauss,Jonathan Clauss,100.0
200888,Danilo Pereira,Danilo Pereira,100.0
197031,Marvin Ducksch,Marvin Ducksch,100.0
197083,Daniel Caligiuri,Daniel Caligiuri,100.0
198352,Stefan Bell,Stefan Bell,100.0
199288,Anthony Losilla,Anthony Losilla,100.0
199439,Michael Gregoritsch,Michael Gregoritsch,100.0
199897,Nicolas Höfler,Nicolas Höfler,100.0
202201,Jeffrey Gouweleeuw,Jeffrey Gouweleeuw,100.0
203106,Leonardo Bittencourt,Leonardo Bittencourt,100.0
205431,Niclas Füllkrug,Niclas Füllkrug,100.0
208498,Munas Dabbur,Munas Dabbur,100.0
211856,Kevin Akpoguma,Kevin Akpoguma,100.0
212977,Niklas Stark,Niklas Stark,100.0
222692,Benno Schmitz,Benno Schmitz,100.0
226168,Maximilian Eggestein,Maximilian Eggestein,100.0
232144,Felix Uduokhai,Felix Uduokhai,100.0
195038,Florian Kainz,Florian Kainz,100.0
189251,Sebastian Rudy,Sebastian Rudy,100.0
186569,Sven Ulreich,Sven Ulreich,100.0
183569,Eric Maxim Choupo-Moting,Eric Maxim Choupo-Moting,100.0
216497,Maximilian Philipp,Maximilian Philipp,100.0
245637,Georginio Rutter,Georginio Rutter,100.0
220085,Luca Waldschmidt,Gian-Luca Waldschmidt,100.0
198118,Josuha Guilavogui,Josuha Guilavogui,100.0
242663,Sebastiaan Bornauw,Sebastiaan Bornauw,100.0
245940,Silas,Silas Wamangituka,100.0
244112,Daniel-Kofi Kyereh,Daniel-Kofi Kyereh,100.0
235526,Dennis Geiger,Dennis Geiger,100.0
229476,Waldemar Anton,Waldemar Anton,100.0
233152,Ko Itakura,Ko Itakura,100.0
202789,Alexander Schwolow,Alexander Schwolow,100.0
229155,Thomas Ouwejan,Thomas Ouwejan,100.0
215604,Cédric Brunner,Cédric Brunner,100.0
210719,Marc-Oliver Kempf,Marc-Oliver Kempf,100.0
205402,Jean-Paul Boëtius,Jean-Paul Boëtius,100.0
227234,Lucas Tousart,Lucas Tousart,100.0
257073,Tiago Tomás,Tiago Tomás,100.0
236295,Aarón Martín Caricol,Aarón Martín,100.0
236636,Anthony Caci,Anthony Caci,100.0
238581,Ruben Vargas,Ruben Vargas,100.0
234153,Carlos Soler,Carlos Soler,100.0
226271,Fabián,Fabián,100.0
163587,Kasper Schmeichel,Kasper Schmeichel,100.0
200610,Kevin Volland,Kevin Volland,100.0
177388,Dimitri Payet,Dimitri Payet,100.0
199482,Anthony Lopes,Anthony Lopes,100.0
216320,Seko Fofana,Seko Fofana,100.0
225850,Presnel Kimpembe,Presnel Kimpembe,100.0
214097,Benjamin Bourigeaud,Benjamin Bourigeaud,100.0
193301,Alexandre Lacazette,Alexandre Lacazette,100.0
198950,Pablo Sarabia,Pablo Sarabia,100.0
211256,Nicolás Tagliafico,Nicolás Tagliafico,100.0
219683,Corentin Tolisso,Corentin Tolisso,100.0
205686,Téji Savanier,Téji Savanier,100.0
252145,Nuno Mendes,Nuno Mendes,100.0
230767,Renato Sanches,Renato Sanches,100.0
236786,Martin Terrier,Martin Terrier,100.0
219792,Baptiste Santamaria,Baptiste Santamaria,100.0
199451,Wissam Ben Yedder,Wissam Ben Yedder,100.0
235212,Achraf Hakimi,Achraf Hakimi,100.0
239368,Mitchel Bakker,Mitchel Bakker,100.0
239970,Paulinho,Paulinho,100.0
246836,Amos Pieper,Amos Pieper,100.0
246875,Odilon Kossounou,Odilon Kossounou,100.0
251852,Karim Adeyemi,Karim Adeyemi,100.0
257540,Ansgar Knauff,Ansgar Knauff,100.0
224811,Ivan Ordets,Ivan Ordets,100.0
155862,Sergio Ramos,Sergio Ramos,100.0
208159,Michael Frey,Michael Frey,100.0
213899,Éder Balanta,Éder Balanta,100.0
158023,Lionel Messi,Lionel Messi,100.0
190871,Neymar Jr,Neymar,100.0
207865,Marquinhos,Marquinhos,100.0
193041,Keylor Navas,Keylor Navas,100.0
230621,Gianluigi Donnarumma,Gianluigi Donnarumma,100.0
199556,Marco Verratti,Marco Verratti,100.0
257771,Josip Juranovic,Josip Juranovic,100.0
183394,Moussa Sissoko,Moussa Sissoko,100.0
197445,David Alaba,David Alaba,100.0
219809,Tiemoué Bakayoko,Tiemoué Bakayoko,100.0
206585,Kepa Arrizabalaga,Kepa,100.0
226710,Gianluca Scamacca,Gianluca Scamacca,100.0
229880,Aaron Wan-Bissaka,Aaron Wan-Bissaka,100.0
251809,Sven Botman,Sven Botman,100.0
240273,Smith Rowe,Emile Smith-Rowe,100.0
217036,Álex Moreno,Álex Moreno,100.0
204923,Marcel Sabitzer,Marcel Sabitzer,100.0
238744,Weston McKennie,Weston McKennie,100.0
248695,Wesley Fofana,Wesley Fofana,100.0
210455,Jonny,Jonny,100.0
253124,Matheus Nunes,Matheus Nunes,100.0
213956,Adama Traoré,Adama Traoré,100.0
190717,Michail Antonio,Michail Antonio,100.0
208135,Abdoulaye Doucouré,Abdoulaye Doucouré,100.0
210881,John McGinn,John McGinn,100.0
204311,Kurt Zouma,Kurt Zouma,100.0
224371,Jarrod Bowen,Jarrod Bowen,100.0
229906,Leon Bailey,Leon Bailey,100.0
233731,Alexander Isak,Alexander Isak,100.0
237238,Scott McTominay,Scott McTominay,100.0
233500,Luis Sinisterra,Luis Sinisterra,100.0
200949,Lucas Moura,Lucas Moura,100.0
226162,Emiliano Buendía,Emiliano Buendía,100.0
230658,Arthur,Arthur Cabral,100.0
202335,Eric Dier,Eric Dier,100.0
202024,Remo Freuler,Remo Freuler,100.0
205923,Ben Davies,Ben Davies,100.0
251573,Renan Lodi,Renan Lodi,100.0
200159,Stefan Ortega,Stefan Ortega Moreno,100.0
192563,Bernd Leno,Bernd Leno,100.0
211300,Anthony Martial,Anthony Martial,100.0
221479,Dominic Calvert-Lewin,Dominic Calvert-Lewin,100.0
234742,Harvey Barnes,Harvey Barnes,100.0
236987,Boubacar Kamara,Boubacar Kamara,100.0
205988,Luke Shaw,Luke Shaw,100.0
221660,Victor Lindelöf,Victor Lindelöf,100.0
221363,Donny van de Beek,Donny van de Beek,100.0
238216,Conor Gallagher,Conor Gallagher,100.0
227535,Rodrigo Bentancur,Rodrigo Bentancur,100.0
169588,Jonny Evans,Jonny Evans,100.0
223689,Wout Weghorst,Wout Weghorst,100.0
207421,Leandro Trossard,Leandro Trossard,100.0
195859,Danny Ings,Danny Ings,100.0
212382,Onuachu,Paul Onuachu,100.0
251566,Gabriel Martinelli,Gabriel Martinelli,100.0
226766,Daniel Podence,Daniel Podence,100.0
183855,Angelo Ogbonna,Angelo Ogbonna,100.0
238616,Pedro Neto,Pedro Neto,100.0
215798,Maxwel Cornet,Maxwel Cornet,100.0
208920,Nathan Aké,Nathan Aké,100.0
221697,Ollie Watkins,Ollie Watkins,100.0
206534,Patrick Bamford,Patrick Bamford,100.0
236499,Douglas Luiz,Douglas Luiz,100.0
212419,Tyrone Mings,Tyrone Mings,100.0
208004,Joël Veltman,Joël Veltman,100.0
246191,Julián Álvarez,Julián Álvarez,100.0
209297,Fred,Fred,100.0
232938,Takehiro Tomiyasu,Takehiro Tomiyasu,100.0
237942,Pervis Estupiñán,Estupiñán,100.0
226456,Pablo Fornals,Pablo Fornals,100.0
196978,Callum Wilson,Callum Wilson,100.0
227678,Ezri Konsa,Ezri Konsa Ngoyo,100.0
233306,Dean Henderson,Dean Henderson,100.0
195859,Danny Ings,Danny Ings,100.0
189690,Guaita,Vicente Guaita,100.0
220793,Davinson Sánchez,Davinson Sánchez,100.0
188988,Manuel Lanzini,Manuel Lanzini,100.0
227813,Oleksandr Zinchenko,Oleksandr Zinchenko,100.0
231936,Ben White,Ben White,100.0
238041,Tyrell Malacia,Tyrell Malacia,100.0
202695,James Tarkowski,James Tarkowski,100.0
207599,Michael Keane,Michael Keane,100.0
199503,Granit Xhaka,Granit Xhaka,100.0
207421,Leandro Trossard,Leandro Trossard,100.0
199915,Lewis Dunk,Lewis Dunk,100.0
202048,Conor Coady,Conor Coady,100.0
138412,James Milner,James Milner,100.0
227928,Nélson Semedo,Nélson Semedo,100.0
207863,Felipe,Felipe,100.0
242444,João Félix,João Félix,100.0
208670,Hakim Ziyech,Hakim Ziyech,100.0
183711,Jordan Henderson,Jordan Henderson,100.0
201942,Roberto Firmino,Roberto Firmino,100.0
224293,Rúben Neves,Rúben Neves,100.0
203574,John Stones,John Stones,100.0
230666,Gabriel Jesus,Gabriel Jesus,100.0
213648,Pierre-Emile Højbjerg,Pierre-Emile Højbjerg,100.0
210243,Ricardo Pereira,Ricardo Pereira,100.0
219693,Diego Carlos,Diego Carlos,100.0
232488,Cristian Romero,Cristian Romero,100.0
242516,Cody Gakpo,Cody Gakpo,100.0
227796,Christian Pulisic,Christian Pulisic,100.0
233934,Aaron Ramsdale,Aaron Ramsdale,100.0
229984,Ben Chilwell,Ben Chilwell,100.0
186345,Kieran Trippier,Kieran Trippier,100.0
226790,Wilfred Ndidi,Wilfred Ndidi,100.0
209989,Thomas Partey,Thomas Partey,100.0
234378,Declan Rice,Declan Rice,100.0
224458,Diogo Jota,Diogo Jota,100.0
237692,Phil Foden,Phil Foden,100.0
186942,Ilkay Gündogan,Ilkay Gündogan,100.0
188377,Kyle Walker,Kyle Walker,100.0
208830,Jamie Vardy,Jamie Vardy,100.0
188567,Aubameyang,Pierre-Emerick Aubameyang,100.0
205498,Jorginho,Jorginho,100.0
184432,Azpilicueta,César Azpilicueta,100.0
206517,Jack Grealish,Jack Grealish,100.0
233064,Mason Mount,Mason Mount,100.0
207410,Mateo Kovacic,Mateo Kovacic,100.0
238074,Reece James,Reece James,100.0
197061,Joel Matip,Joel Matip,100.0
241084,Luis Díaz,Luis Díaz,100.0
233049,Jadon Sancho,Jadon Sancho,100.0
216393,Youri Tielemans,Youri Tielemans,100.0
235790,Kai Havertz,Kai Havertz,100.0
253072,Darwin Núñez,Darwin Núñez,100.0
246669,Bukayo Saka,Bukayo Saka,100.0
255475,Antony,Antony,100.0
229237,Manuel Akanji,Manuel Akanji,100.0
236480,Yves Bissouma,Yves Bissouma,100.0
247851,Bruno Guimarães,Bruno Guimarães,100.0
224081,Kalvin Phillips,Kalvin Phillips,100.0
229391,Palhinha,João Palhinha,100.0
193105,Alphonse Areola,Alphonse Areola,100.0
205569,James Ward-Prowse,James Ward-Prowse,100.0
231943,Richarlison,Richarlison,100.0
226491,Kieran Tierney,Kieran Tierney,100.0
203841,Nick Pope,Nick Pope,100.0
203263,Harry Maguire,Harry Maguire,100.0
237678,Ibrahima Konaté,Ibrahima Konaté,100.0
232580,Gabriel,Gabriel Martinelli,100.0
240243,Matheus Cunha,Matheus Cunha,100.0
198950,Pablo Sarabia,Pablo Sarabia,100.0
243576,Pedro Porro,Pedro Porro,100.0
194404,Neto,Neto,100.0
243715,William Saliba,William Saliba,100.0
247394,Dejan Kulusevski,Dejan Kulusevski,100.0
239301,Lisandro Martínez,Lisandro Martínez,100.0
233927,Lucas Paquetá,Lucas Paquetá,100.0
198717,Wilfried Zaha,Wilfried Zaha,100.0
189242,Coutinho,Philippe Coutinho,100.0
204838,Raúl Jiménez,Raúl Jiménez,100.0
224411,Gonçalo Guedes,Gonçalo Guedes,100.0
190460,Christian Eriksen,Christian Eriksen,100.0
204935,Jordan Pickford,Jordan Pickford,100.0
229261,Denis Zakaria,Denis Zakaria,100.0
200458,Lucas Digne,Lucas Digne,100.0
220697,James Maddison,James Maddison,100.0
236276,Arnaut Danjuma,Arnaut Danjuma Groeneveld,100.0
239231,Cucurella,Marc Cucurella,100.0
212442,José Sá,José Sá,100.0
231677,Marcus Rashford,Marcus Rashford,100.0
216388,Allan Saint-Maximin,Allan Saint-Maximin,100.0
162347,João Moutinho,João Moutinho,100.0
193474,Idrissa Gueye,Idrissa Gueye,100.0
205498,Jorginho,Jorginho,100.0
236506,Marcos Senesi,Marcos Senesi,100.0
199652,Dennis Praet,Dennis Praet,100.0
248484,Nathan Collins,Nathan Collins,100.0
171972,James McArthur,James McArthur,100.0
180819,Adam Lallana,Adam Lallana,100.0
183130,Marc Albrighton,Marc Albrighton,100.0
186146,Danny Welbeck,Danny Welbeck,100.0
186156,Luke Ayling,Luke Ayling,100.0
189324,Alex McCarthy,Alex McCarthy,100.0
194201,Pontus Jansson,Pontus Jansson,100.0
195202,Tom Cairney,Tom Cairney,100.0
195668,Joel Robles Blázquez,Joel Robles,100.0
197756,Jordan Ayew,Jordan Ayew,100.0
201118,Cédric,Cédric Soares,100.0
203487,Jamaal Lascelles,Jamaal Lascelles,100.0
205346,Ryan Fredericks,Ryan Fredericks,100.0
205989,Calum Chambers,Calum Chambers,100.0
243702,Djed Spence,Djed Spence,100.0
242964,Anthony Gordon,Anthony Gordon,100.0
246923,Jacob Ramsey,Jacob Ramsey,100.0
220570,Jan Bednarek,Jan Bednarek,100.0
239360,Pascal Struijk,Pascal Struijk,100.0
239837,Alexis Mac Allister,Alexis Mac Allister,100.0
240947,Tyrick Mitchell,Tyrick Mitchell,100.0
241508,Mikkel Damsgaard,Mikkel Damsgaard,100.0
242434,Curtis Jones,Curtis Jones,100.0
243231,Enock Mwepu,Enock Mwepu,100.0
243282,Dwight McNeil,Dwight McNeil,100.0
205990,Harrison Reed,Harrison Reed,100.0
246791,Manor Solomon,Manor Solomon,100.0
211784,Neal Maupay,Neal Maupay,100.0
212501,Leander Dendoncker,Leander Dendoncker,100.0
220570,Jan Bednarek,Jan Bednarek,100.0
208450,Andreas Hugo Hoelgebaum Pereira,Andreas Pereira,100.0
192123,Chris Wood,Chris Wood,100.0
207948,Bertrand Traoré,Bertrand Traoré,100.0
247641,Mateus Tetê,Tetê,100.0
247827,Michael Olise,Michael Olise,100.0
206075,Sam Johnstone,Sam Johnstone,100.0
206516,Will Hughes,Will Hughes,100.0
206594,Solly March,Solly March,100.0
242418,Tariq Lamptey,Tariq Lamptey,100.0
243014,Bryan Mbeumo,Bryan Mbeumo,100.0
248808,Aaron Hickey,Aaron Hickey,100.0
251421,Brennan Johnson,Brennan Johnson,100.0
254470,Luke Thomas,Luke Thomas,100.0
256268,Armando Broja,Armando Broja,100.0
201510,Layvin Kurzawa,Layvin Kurzawa,100.0
241928,Albert Sambi Lokonga,Albert Sambi Lokonga,100.0
225782,Ainsley Maitland-Niles,Ainsley Maitland-Niles,100.0
245637,Georginio Rutter,Georginio Rutter,100.0
212811,Mario Lemina,Mario Lemina,100.0
176571,Ayew,Jordan Ayew,100.0
242964,Anthony Gordon,Anthony Gordon,100.0
201118,Cédric,Cédric Soares,100.0
241928,Albert Sambi Lokonga,Albert Sambi Lokonga,100.0
256035,Kamaldeen Sulemana,Kamaldeen Sulemana,100.0
231838,Maximilian Wöber,Maximilian Wöber,100.0
239015,Emmanuel Dennis,Emmanuel Dennis,100.0
238717,Ethan Pinnock,Ethan Pinnock,100.0
235883,Ryan Sessegnon,Ryan Sessegnon,100.0
207557,Robin Olsen,Robin Olsen,100.0
207998,Danny Ward,Danny Ward,100.0
213655,Alex Iwobi,Alex Iwobi,100.0
213991,Jefferson Lerma,Jefferson Lerma,100.0
220714,Philip Billing,Philip Billing,100.0
222104,Tosin Adarabioyo,Tosin Adarabioyo,100.0
222951,Marek Rodák,Marek Rodák,100.0
236015,Morgan Gibbs-White,Morgan Gibbs-White,100.0
223334,Joelinton,Joelinton,100.0
224494,Rico Henry,Rico Henry,100.0
225024,Mason Holgate,Mason Holgate,100.0
225539,Dominic Solanke,Dominic Solanke,100.0
230005,Tom Davies,Tom Davies,100.0
231044,Joe Aribo,Joe Ayodele-Aribo,100.0
234078,Orel Mangala,Orel Mangala,100.0
234824,Yoane Wissa,Yoane Wissa,100.0
224258,Kristoffer Ajer,Kristoffer Ajer,100.0
207494,Jesse Lingard,Jesse Lingard,100.0
236532,Robin Koch,Robin Koch,100.0
235945,Marc Roca Junqué,Marc Roca,100.0
233301,Rasmus Kristensen,Rasmus Kristensen,100.0
198329,Rodrigo,Rodrigo,100.0
232080,Jack Harrison,Jack Harrison,100.0
225719,Kelechi Iheanacho,Kelechi Iheanacho,100.0
224221,Joachim Andersen,Joachim Andersen,100.0
232223,Konstantinos Tsimikas,Konstantinos Tsimikas,100.0
230978,Taiwo Awoniyi,Taiwo Awoniyi,100.0
201417,Matt Doherty,Matt Doherty,100.0
190765,Pascal Groß,Pascal Groß,100.0
241202,Patson Daka,Patson Daka,100.0
210736,Emerson,Emerson,100.0
210625,Kevin Mbabu,Kevin Mbabu,100.0
228789,Robert Sanchéz,Robert Sánchez,100.0
220633,Demarai Gray,Demarai Gray,100.0
212678,Ludwig Augustinsson,Ludwig Augustinsson,100.0
210047,Fabian Schär,Fabian Schär,100.0
212228,Ivan Toney,Ivan Toney,100.0
225793,Ben Godfrey,Ben Godfrey,100.0
198784,Oxlade-Chamberlain,Alex Oxlade-Chamberlain,100.0
230977,Miguel Almirón,Miguel Almirón,100.0
234574,Diogo Dalot,Diogo Dalot,100.0
241159,Marc Guehi,Marc Guehi,100.0
247204,Emerson,Emerson,100.0
222501,Timothy Castagne,Timothy Castagne,100.0
189682,Ben Mee,Ben Mee,100.0
189615,Aaron Cresswell,Aaron Cresswell,100.0
242656,Illan Meslier,Illan Meslier,100.0
202750,Willy Boly,Willy Boly,100.0
194806,Craig Dawson,Craig Dawson,100.0
194806,Craig Dawson,Craig Dawson,100.0
247090,Enzo Fernández,Enzo Fernández,100.0
244176,Deniz Undav,Deniz Undav,100.0
245336,Max Kilman,Max Kilman,100.0
226380,Hee Chan Hwang,Hee-Chan Hwang,100.0
232104,Daniel James,Daniel James,100.0
227927,Kyle Walker-Peters,Kyle Walker-Peters,100.0
189165,Jonjo Shelvey,Jonjo Shelvey,100.0
241042,Oliver Skipp,Oliver Skipp,100.0
244915,Mohammed Salisu,Mohammed Salisu,100.0
210896,Morgan Sanson,Morgan Sanson,100.0
212602,Diego Llorente,Diego Llorente,100.0
212883,Daniel Amartey,Daniel Amartey,100.0
213051,Mohamed Elneny,Mohamed Elneny,100.0
213666,Ruben Loftus-Cheek,Ruben Loftus-Cheek,100.0
215590,Ayoze Pérez Gutiérrez,Ayoze Pérez,100.0
220196,David Brooks,David Brooks,100.0
210697,Christian Nørgaard,Christian Nørgaard,100.0
220710,Harry Wilson,Harry Wilson,100.0
226229,Thilo Kehrer,Thilo Kehrer,100.0
230918,Chalobah,Trevoh Chalobah,100.0
231318,Romain Perraud,Romain Perraud,100.0
231554,James Justin,James Justin,100.0
232999,Tyler Adams,Tyler Adams,100.0
233866,Odsonne Edouard,Odsonne Edouard,100.0
235794,Eberechi Eze,Eberechi Eze,100.0
220901,David Raya Martin,David Raya,100.0
236461,Jean-Philippe Mateta,Jean-Philippe Mateta,100.0
207807,Ryan Fraser,Ryan Fraser,100.0
203362,Mohamed Elyounoussi,Mohamed Elyounoussi,100.0
256958,Fábio Vieira,Fábio Vieira,100.0
228295,Rob Holding,Rob Holding,100.0
235036,Wout Faes,Wout Faes,100.0
198032,Dan Burn,Dan Burn,100.0
220523,Yerry Mina,Yerry Mina,100.0
231633,Issa Diop,Issa Diop,100.0
218659,Matt Targett,Matt Targett,100.0
207616,Adam Webster,Adam Webster,100.0
246785,Bryan Gil Salvatierra,Bryan Gil Salvatierra,100.0
186801,Kouyaté,Cheikhou Kouyaté,100.0
189165,Jonjo Shelvey,Jonjo Shelvey,100.0
172203,Fraser Forster,Fraser Forster,100.0
189456,Liam Cooper,Liam Cooper,100.0
192123,Chris Wood,Chris Wood,100.0
200759,Jeffrey Schlupp,Jeffrey Schlupp,100.0
202282,Stuart Armstrong,Stuart Armstrong,100.0
254796,Noni Madueke,Noni Madueke,100.0
212198,Bruno Fernandes,Bruno Fernandes,100.0
204485,Riyad Mahrez,Riyad Mahrez,100.0
189509,Thiago,Thiago Alcántara,100.0
233486,Robin Le Normand,Robin Le Normand,100.0
205632,Lucas Ocampos,Lucas Ocampos,100.0
179813,Cavani,Edinson Cavani,100.0
208421,Saúl,Saúl Ñíguez,100.0
229668,Mario Hermoso,Mario Hermoso,100.0
189271,Francis Coquelin,Francis Coquelin,100.0
212462,Alex Telles,Alex Telles,100.0
216475,Morales,Morales,100.0
178213,Etienne Capoue,Etienne Capoue,100.0
224309,Joan Jordán,Joan Jordán,100.0
171579,Raúl García,Raúl García,100.0
217036,Álex Moreno,Álex Moreno,100.0
201153,Morata,Álvaro Morata,100.0
232665,Mauro Arambarri,Mauro Arambarri,100.0
227950,Yeray,Yeray Álvarez,100.0
225659,Guido Rodríguez,Guido Rodríguez,100.0
207863,Felipe,Felipe,100.0
224179,Borja Iglesias,Borja Iglesias,100.0
240243,Matheus Cunha,Matheus Cunha,100.0
201305,Gabriel Paulista,Gabriel,100.0
204525,Iñigo Martínez,Iñigo Martínez,100.0
215316,Gerónimo Rulli,Gerónimo Rulli,100.0
241461,Ferrán Torres,Ferrán Torres,100.0
236276,Arnaut Danjuma,Arnaut Danjuma Groeneveld,100.0
227127,Álex Remiro,Remiro,100.0
223952,David Soria,David Soria,100.0
199564,Sergi Roberto,Sergi Roberto,100.0
213661,Andreas Christensen,Andreas Christensen,100.0
157481,Raúl Albiol,Raúl Albiol,100.0
243812,Rodrygo,Rodrygo,100.0
208618,Lucas Vázquez,Lucas Vázquez,100.0
193165,Jesús Corona,Jesús Corona,100.0
216201,Iñaki Williams,Iñaki Williams,100.0
193283,Thomas Delaney,Thomas Delaney,100.0
226226,Giovani Lo Celso,Giovani Lo Celso,100.0
226221,Aritz Elustondo,Aritz Elustondo,100.0
245279,Reguilón,Sergio Reguilón,100.0
219522,Ledesma,Jeremías Ledesma,100.0
231591,Javi Galán,Javi Galán,100.0
234426,Marcão,Marcão,100.0
248148,Zubimendi,Martín Zubimendi,100.0
246172,Samuel Chukwueze,Samuel Chukwueze,100.0
206545,Manu Trigueros,Manu Trigueros,100.0
236045,Reinildo,Reinildo,100.0
235997,Fran Beltrán,Fran Beltrán,100.0
211022,Rubén García,Rubén García,100.0
220253,Munir,Munir,100.0
217940,Dakonam Djené,Djené Dakonam,100.0
225341,David García,David García,100.0
146748,Diego López,Diego López,100.0
202651,Suso,Suso,100.0
45186,Joaquín,Joaquín,100.0
177413,Axel Witsel,Axel Witsel,100.0
203747,Héctor Bellerín,Héctor Bellerín,100.0
197891,Juanmi,Juanmi,100.0
236355,Luiz Felipe,Luiz Felipe,100.0
183512,Yuri Berchiche,Yuri,100.0
205192,Denis Suárez,Denis Suárez,100.0
201095,Agustín Marchesín,Agustín Marchesín,100.0
235410,Youssef En-Nesyri,Youssef En-Nesyri,100.0
210385,Rui Silva,Rui Silva,100.0
