,index,Season,Team,Player,Pos,Apps,Min,G,A,Sh90,KP90,xG,xGdiff,xA,xAdiff,xG90,xA90
1325,0,2020.0,VfB Stuttgart,Sasa Kalajdzic,F,33.0,2146.0,16.0,5.0,2.77,1.09,11.24,-4.76,3.24,-1.76,0.47,0.14
1326,0,2020.0,VfB Stuttgart,Silas Wamangituka,D F M,25.0,1949.0,11.0,4.0,2.08,1.06,7.38,-3.62,4.95,0.95,0.34,0.23
1327,0,2020.0,VfB Stuttgart,Nicolás González,F M,15.0,927.0,6.0,2.0,4.85,1.17,7.31,1.31,1.96,-0.04,0.71,0.19
1328,0,2020.0,VfB Stuttgart,Daniel Didavi,F M,23.0,968.0,4.0,3.0,2.14,2.42,2.88,-1.12,2.92,-0.08,0.27,0.27
1329,0,2020.0,VfB Stuttgart,Gonzalo Castro,M,26.0,1765.0,4.0,2.0,1.58,2.14,3.45,-0.55,2.84,0.84,0.18,0.14
1330,0,2020.0,VfB Stuttgart,Wataru Endo,M,33.0,2959.0,3.0,3.0,0.85,0.79,2.37,-0.63,2.0,-1.0,0.07,0.06
1331,0,2020.0,VfB Stuttgart,Philipp Förster,F M,25.0,1522.0,3.0,1.0,1.18,1.66,4.18,1.18,2.86,1.86,0.25,0.17
1332,0,2020.0,VfB Stuttgart,Marc-Oliver Kempf,D,32.0,2737.0,2.0,1.0,0.59,0.33,1.29,-0.71,0.4,-0.6,0.04,0.01
1333,0,2020.0,VfB Stuttgart,Tanguy Coulibaly,D F M,31.0,1511.0,2.0,1.0,1.49,0.89,2.75,0.75,2.76,1.76,0.16,0.16
1334,0,2020.0,VfB Stuttgart,Philipp Klement,M,18.0,395.0,1.0,2.0,1.59,4.1,0.24,-0.76,1.3,-0.7,0.05,0.3
1335,0,2020.0,VfB Stuttgart,Orel Mangala,M,24.0,2110.0,1.0,3.0,1.07,0.85,1.16,0.16,1.74,-1.26,0.05,0.07
1336,0,2020.0,VfB Stuttgart,Mateo Klimowicz,F M,25.0,1190.0,1.0,1.0,2.5,1.21,3.16,2.16,0.77,-0.23,0.24,0.06
1337,0,2020.0,VfB Stuttgart,Waldemar Anton,D,31.0,2712.0,0.0,1.0,0.4,0.3,1.01,1.01,0.75,-0.25,0.03,0.03
1338,0,2020.0,VfB Stuttgart,Pascal Stenzel,D,23.0,1276.0,0.0,1.0,0.35,0.28,0.15,0.15,0.25,-0.75,0.01,0.02
1339,0,2020.0,VfB Stuttgart,Erik Thommy,D F M,8.0,312.0,0.0,2.0,3.46,1.44,0.46,0.46,0.82,-1.18,0.13,0.24
1340,0,2020.0,VfB Stuttgart,Gregor Kobel,GK,33.0,2970.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.02,0.0,0.0
1341,0,2020.0,VfB Stuttgart,Marcin Kaminski,D,5.0,221.0,0.0,0.0,0.81,0.81,0.11,0.11,0.32,0.32,0.04,0.13
1342,0,2020.0,VfB Stuttgart,Konstantinos Mavropanos,D,21.0,1483.0,0.0,0.0,0.97,0.3,1.45,1.45,0.27,0.27,0.09,0.02
1343,0,2020.0,VfB Stuttgart,Fabian Bredlow,GK,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,0,2020.0,VfB Stuttgart,Borna Sosa,D M,26.0,2057.0,0.0,9.0,0.61,2.49,0.57,0.57,6.85,-2.15,0.02,0.3
1345,0,2020.0,VfB Stuttgart,Darko Churlinov,S,14.0,192.0,0.0,1.0,0.94,1.41,0.13,0.13,0.7,-0.3,0.06,0.33
1346,0,2020.0,VfB Stuttgart,Roberto Massimo,D,18.0,741.0,0.0,0.0,1.82,0.97,1.16,1.16,1.13,1.13,0.14,0.14
1347,0,2020.0,VfB Stuttgart,Hamadi Al Ghaddioui,S,6.0,33.0,0.0,0.0,2.73,0.0,0.29,0.29,0.0,0.0,0.79,0.0
1348,0,2020.0,VfB Stuttgart,Alkhaly Momo Cissé,S,5.0,25.0,0.0,0.0,0.0,3.6,0.0,0.0,0.02,0.02,0.0,0.06
1349,0,2020.0,VfB Stuttgart,Atakan Karazor,D M,19.0,1018.0,0.0,0.0,0.27,0.18,0.11,0.11,0.11,0.11,0.01,0.01
1350,0,2020.0,VfB Stuttgart,Lilian Egloff,S,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,0,2020.0,VfB Stuttgart,Luca Mack,S,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352,0,2020.0,VfB Stuttgart,Naouirou Ahamada,M,6.0,252.0,0.0,0.0,1.79,0.36,0.21,0.21,0.02,0.02,0.08,0.01
1353,0,2020.0,VfB Stuttgart,Mohamed Sankoh,S,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,0,2020.0,Freiburg,Vincenzo Grifo,F M,31.0,2341.0,9.0,11.0,2.19,2.54,7.74,-1.26,7.84,-3.16,0.3,0.3
1355,0,2020.0,Freiburg,Roland Sallai,F M,28.0,1694.0,8.0,3.0,2.5,0.8,6.84,-1.16,1.38,-1.62,0.36,0.07
1356,0,2020.0,Freiburg,Nils Petersen,F,32.0,1268.0,8.0,0.0,2.41,0.71,5.43,-2.57,0.45,0.45,0.39,0.03
1357,0,2020.0,Freiburg,Ermedin Demirovic,F,30.0,1518.0,5.0,6.0,2.49,0.95,5.17,0.17,4.56,-1.44,0.31,0.27
1358,0,2020.0,Freiburg,Philipp Lienhart,D M,34.0,2997.0,4.0,0.0,0.27,0.12,2.3,-1.7,0.12,0.12,0.07,0.0
1359,0,2020.0,Freiburg,Lucas Höler,F M,33.0,2100.0,4.0,4.0,1.89,0.9,8.57,4.57,2.54,-1.46,0.37,0.11
1360,0,2020.0,Freiburg,Woo-Yeong Jeong,F M,26.0,803.0,4.0,0.0,1.57,1.46,1.51,-2.49,1.19,1.19,0.17,0.13
1361,0,2020.0,Freiburg,Christian Günter,D,34.0,3060.0,3.0,3.0,0.76,2.03,0.86,-2.14,5.89,2.89,0.03,0.17
1362,0,2020.0,Freiburg,Jonathan Schmid,D M,31.0,2409.0,2.0,2.0,0.78,0.93,1.01,-0.99,2.56,0.56,0.04,0.1
1363,0,2020.0,Freiburg,Manuel Gulde,D,27.0,1958.0,2.0,0.0,0.41,0.0,0.59,-1.41,0.0,0.0,0.03,0.0
1364,0,2020.0,Freiburg,Nicolas Höfler,M,31.0,2727.0,1.0,3.0,0.66,0.5,1.05,0.05,1.26,-1.74,0.03,0.04
1365,0,2020.0,Freiburg,Baptiste Santamaria,M,30.0,2240.0,1.0,1.0,1.21,0.56,2.17,1.17,1.08,0.08,0.09,0.04
1366,0,2020.0,Freiburg,Dominique Heintz,D,21.0,1360.0,0.0,0.0,0.2,0.2,0.09,0.09,0.32,0.32,0.01,0.02
1367,0,2020.0,Freiburg,Janik Haberer,F M,14.0,479.0,0.0,0.0,1.88,0.38,0.54,0.54,0.09,0.09,0.1,0.02
1368,0,2020.0,Freiburg,Lukas Kübler,D,19.0,884.0,0.0,1.0,0.2,0.51,0.08,0.08,0.44,-0.56,0.01,0.04
1369,0,2020.0,Freiburg,Amir Abrashi,S,5.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,0,2020.0,Freiburg,Florian Müller,GK,31.0,2790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,0,2020.0,Freiburg,Kwon Chang-Hoon,F,12.0,197.0,0.0,0.0,0.91,1.37,0.17,0.17,0.12,0.12,0.08,0.05
1372,0,2020.0,Freiburg,Mark Flekken,GK,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,0,2020.0,Freiburg,Keven Schlotterbeck,D M,24.0,1651.0,0.0,0.0,0.38,0.05,0.76,0.76,0.09,0.09,0.04,0.0
1374,0,2020.0,Freiburg,Guus Til,F,7.0,115.0,0.0,0.0,1.57,0.78,0.65,0.65,0.03,0.03,0.51,0.02
1375,0,2020.0,Freiburg,Lino Tempelmann,M,10.0,260.0,0.0,0.0,1.38,0.35,0.15,0.15,0.02,0.02,0.05,0.01
1376,0,2020.0,Freiburg,Yannik Keitel,M,12.0,482.0,0.0,0.0,1.49,0.56,0.18,0.18,0.15,0.15,0.03,0.03
1377,0,2020.0,Freiburg,Nishan Burkart,S,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,0,2020.0,Hoffenheim,Andrej Kramaric,F M,28.0,2386.0,20.0,5.0,3.58,1.43,15.53,-4.47,4.07,-0.93,0.59,0.15
1379,0,2020.0,Hoffenheim,Ihlas Bebou,D F M,32.0,2193.0,9.0,7.0,1.97,1.6,9.12,0.12,5.33,-1.67,0.37,0.22
1380,0,2020.0,Hoffenheim,Christoph Baumgartner,F M,31.0,2393.0,6.0,3.0,2.29,1.28,5.61,-0.39,3.54,0.54,0.21,0.13
1381,0,2020.0,Hoffenheim,Munas Dabbur,F M,22.0,1003.0,4.0,0.0,2.51,1.17,5.19,1.19,0.55,0.55,0.47,0.05
1382,0,2020.0,Hoffenheim,Florian Grillitsch,D F M,26.0,1892.0,2.0,1.0,0.95,0.76,2.14,0.14,1.9,0.9,0.1,0.09
1383,0,2020.0,Hoffenheim,Ryan Sessegnon,D M,23.0,1567.0,2.0,3.0,0.29,0.92,0.78,-1.22,1.6,-1.4,0.04,0.09
1384,0,2020.0,Hoffenheim,Sargis Adamyan,M,18.0,450.0,2.0,3.0,4.6,2.2,2.11,0.11,2.19,-0.81,0.42,0.44
1385,0,2020.0,Hoffenheim,Ermin Bicakcic,D,2.0,128.0,1.0,0.0,1.41,0.7,0.17,-0.83,0.01,0.01,0.12,0.0
1386,0,2020.0,Hoffenheim,Sebastian Rudy,D M,25.0,1683.0,1.0,2.0,0.8,1.55,0.63,-0.37,2.56,0.56,0.03,0.14
1387,0,2020.0,Hoffenheim,Dennis Geiger,M,9.0,678.0,1.0,1.0,0.93,1.59,0.25,-0.75,1.18,0.18,0.03,0.16
1388,0,2020.0,Hoffenheim,Kevin Akpoguma,D M,16.0,1184.0,1.0,0.0,0.15,0.15,0.08,-0.92,0.37,0.37,0.01,0.03
1389,0,2020.0,Hoffenheim,Georginio Rutter,F,9.0,229.0,1.0,0.0,2.36,0.79,0.43,-0.57,0.08,0.08,0.17,0.03
1390,0,2020.0,Hoffenheim,Robert Skov,D F M,23.0,1179.0,1.0,0.0,2.52,1.37,1.8,0.8,1.83,1.83,0.14,0.14
1391,0,2020.0,Hoffenheim,Oliver Baumann,GK,31.0,2790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1392,0,2020.0,Hoffenheim,Pavel Kaderábek,D M,20.0,1589.0,0.0,3.0,0.57,1.19,0.94,0.94,2.43,-0.57,0.05,0.14
1393,0,2020.0,Hoffenheim,Kevin Vogt,D,24.0,1838.0,0.0,1.0,0.05,0.2,0.01,0.01,0.32,-0.68,0.0,0.02
1394,0,2020.0,Hoffenheim,Håvard Nordtveit,D,12.0,688.0,0.0,0.0,0.39,0.52,0.12,0.12,0.86,0.86,0.02,0.11
1395,0,2020.0,Hoffenheim,Mijat Gacinovic,D F M,23.0,790.0,0.0,2.0,1.48,1.25,1.77,1.77,2.21,0.21,0.2,0.25
1396,0,2020.0,Hoffenheim,Ishak Belfodil,F,14.0,601.0,0.0,1.0,1.65,1.05,1.49,1.49,0.67,-0.33,0.22,0.1
1397,0,2020.0,Hoffenheim,Stefan Posch,D,26.0,2128.0,0.0,0.0,0.42,0.59,0.68,0.68,0.73,0.73,0.03,0.03
1398,0,2020.0,Hoffenheim,Jacob Bruun Larsen,M,2.0,88.0,0.0,0.0,0.0,1.02,0.0,0.0,0.03,0.03,0.0,0.03
1399,0,2020.0,Hoffenheim,Kasim Nuhu,D,12.0,986.0,0.0,0.0,0.64,0.18,0.77,0.77,0.08,0.08,0.07,0.01
1400,0,2020.0,Hoffenheim,Joshua Brenet,S,1.0,1.0,0.0,0.0,90.0,0.0,0.01,0.01,0.0,0.0,0.61,0.0
1401,0,2020.0,Hoffenheim,Diadie Samassékou,M,31.0,2597.0,0.0,2.0,0.55,0.35,0.51,0.51,1.71,-0.29,0.02,0.06
1402,0,2020.0,Hoffenheim,Philipp Pentke,GK,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403,0,2020.0,Hoffenheim,Maximilian Beier,S,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,0,2020.0,Hoffenheim,Melayro Bogarde,D,9.0,272.0,0.0,1.0,1.32,1.65,0.11,0.11,0.2,-0.8,0.04,0.07
1405,0,2020.0,Hoffenheim,Chris Richards,D,11.0,950.0,0.0,1.0,0.09,0.38,0.22,0.22,0.3,-0.7,0.02,0.03
1406,0,2020.0,Hoffenheim,Klauss,S,4.0,39.0,0.0,0.0,2.31,4.62,0.05,0.05,0.12,0.12,0.12,0.27
1407,0,2020.0,Hoffenheim,Marco John,D M,14.0,1001.0,0.0,0.0,0.45,0.9,0.15,0.15,1.59,1.59,0.01,0.14
1408,0,2020.0,Mainz 05,Jean-Philippe Mateta,F,15.0,1008.0,7.0,1.0,2.5,1.07,8.41,1.41,1.35,0.35,0.75,0.12
1409,0,2020.0,Mainz 05,Robin Quaison,F M,28.0,1485.0,6.0,2.0,2.12,0.48,6.05,0.05,1.92,-0.08,0.37,0.12
1410,0,2020.0,Mainz 05,Karim Onisiwo,F M,31.0,1844.0,4.0,0.0,2.68,0.93,4.84,0.84,1.95,1.95,0.24,0.1
1411,0,2020.0,Mainz 05,Moussa Niakhate,D,32.0,2867.0,3.0,1.0,0.31,0.5,2.4,-0.6,1.68,0.68,0.08,0.05
1412,0,2020.0,Mainz 05,Kevin Stöger,M,19.0,514.0,3.0,0.0,1.58,1.93,1.7,-1.3,1.03,1.03,0.3,0.18
1413,0,2020.0,Mainz 05,Daniel Brosinski,D M,21.0,1437.0,2.0,1.0,0.63,1.69,1.85,-0.15,2.58,1.58,0.12,0.16
1414,0,2020.0,Mainz 05,Jean-Paul Boëtius,F M,31.0,2086.0,2.0,4.0,1.25,1.47,3.34,1.34,6.8,2.8,0.14,0.29
1415,0,2020.0,Mainz 05,Jonathan Burkardt,D F M,29.0,1389.0,2.0,0.0,1.88,0.84,3.64,1.64,1.96,1.96,0.24,0.13
1416,0,2020.0,Mainz 05,Leandro Barreiro Martins,M,29.0,2325.0,2.0,2.0,1.28,0.74,4.81,2.81,2.34,0.34,0.19,0.09
1417,0,2020.0,Mainz 05,Robert Glatzel,F,13.0,339.0,2.0,0.0,3.45,0.53,2.84,0.84,0.48,0.48,0.76,0.13
1418,0,2020.0,Mainz 05,Stefan Bell,D,16.0,1279.0,1.0,1.0,0.56,0.21,0.42,-0.58,0.76,-0.24,0.03,0.05
1419,0,2020.0,Mainz 05,Alexander Hack,D,21.0,1365.0,1.0,0.0,0.46,0.4,0.35,-0.65,0.37,0.37,0.02,0.02
1420,0,2020.0,Mainz 05,Levin Öztunali,D M,17.0,742.0,1.0,2.0,0.73,1.09,0.52,-0.48,1.05,-0.95,0.06,0.13
1421,0,2020.0,Mainz 05,Dominik Kohr,M,17.0,1272.0,1.0,1.0,1.13,0.5,0.99,-0.01,0.94,-0.06,0.07,0.07
1422,0,2020.0,Mainz 05,Ádám Szalai,F,18.0,727.0,1.0,0.0,1.73,0.74,2.56,1.56,0.4,0.4,0.32,0.05
1423,0,2020.0,Mainz 05,Philipp Mwene,D M,20.0,1678.0,1.0,2.0,0.38,0.8,0.57,-0.43,1.76,-0.24,0.03,0.09
1424,0,2020.0,Mainz 05,Danny Latza,F M,29.0,1810.0,0.0,2.0,1.09,1.19,1.52,1.52,1.74,-0.26,0.08,0.09
1425,0,2020.0,Mainz 05,Danny da Costa,D M,16.0,1220.0,0.0,1.0,0.22,0.96,0.11,0.11,2.36,1.36,0.01,0.17
1426,0,2020.0,Mainz 05,Dong-Won Ji,S,6.0,47.0,0.0,0.0,0.0,1.91,0.0,0.0,0.06,0.06,0.0,0.11
1427,0,2020.0,Mainz 05,Robin Zentner,GK,31.0,2790.0,0.0,0.0,0.03,0.0,0.03,0.03,0.0,0.0,0.0,0.0
1428,0,2020.0,Mainz 05,Edimilson Fernandes,D M,14.0,844.0,0.0,1.0,1.28,1.17,0.44,0.44,1.3,0.3,0.05,0.14
1429,0,2020.0,Mainz 05,Aarón Martín,D M,5.0,259.0,0.0,0.0,0.35,1.04,0.02,0.02,0.18,0.18,0.01,0.06
1430,0,2020.0,Mainz 05,Finn Dahmen,GK,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1431,0,2020.0,Mainz 05,Bote Baku,D,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,0,2020.0,Mainz 05,Pierre Kunde,M,11.0,505.0,0.0,0.0,1.25,0.89,0.14,0.14,0.74,0.74,0.02,0.13
1433,0,2020.0,Mainz 05,Issah Abass,S,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1434,0,2020.0,Mainz 05,Luca Kilian,D,6.0,380.0,0.0,0.0,0.24,0.24,0.08,0.08,0.03,0.03,0.02,0.01
1435,0,2020.0,Mainz 05,Jeremiah St. Juste,D,32.0,2880.0,0.0,1.0,0.69,0.19,1.66,1.66,0.26,-0.74,0.05,0.01
1436,0,2020.0,Mainz 05,Paul Nebel,S,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1437,0,2020.0,Mainz 05,Niklas Tauer,S,5.0,56.0,0.0,0.0,0.0,1.61,0.0,0.0,0.06,0.06,0.0,0.1
1438,0,2020.0,Mainz 05,Merveille Papela,S,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,0,2020.0,Augsburg,André Hahn,F M,29.0,2053.0,8.0,3.0,1.89,0.83,4.73,-3.27,2.08,-0.92,0.21,0.09
1440,0,2020.0,Augsburg,Daniel Caligiuri,D M,33.0,2675.0,6.0,4.0,1.35,1.65,4.51,-1.49,3.85,-0.15,0.15,0.13
1441,0,2020.0,Augsburg,Ruben Vargas,F M,30.0,1613.0,6.0,3.0,2.12,1.39,3.89,-2.11,2.92,-0.08,0.22,0.16
1442,0,2020.0,Augsburg,Florian Niederlechner,F,28.0,1776.0,5.0,4.0,2.38,0.66,6.17,1.17,2.52,-1.48,0.31,0.13
1443,0,2020.0,Augsburg,Marco Richter,F M,29.0,1403.0,3.0,1.0,3.53,0.96,5.0,2.0,1.32,0.32,0.32,0.08
1444,0,2020.0,Augsburg,Michael Gregoritsch,F M,24.0,808.0,1.0,2.0,1.34,0.56,1.34,0.34,1.19,-0.81,0.15,0.13
1445,0,2020.0,Augsburg,Jeffrey Gouweleeuw,D,32.0,2836.0,1.0,0.0,0.22,0.38,0.36,-0.64,0.67,0.67,0.01,0.02
1446,0,2020.0,Augsburg,Rani Khedira,D M,27.0,1839.0,1.0,0.0,0.49,0.29,1.04,0.04,0.11,0.11,0.05,0.01
1447,0,2020.0,Augsburg,László Bénes,F M,12.0,666.0,1.0,1.0,1.08,1.35,0.58,-0.42,0.84,-0.16,0.08,0.11
1448,0,2020.0,Augsburg,Felix Uduokhai,D,29.0,2610.0,1.0,0.0,0.45,0.1,1.39,0.39,0.18,0.18,0.05,0.01
1449,0,2020.0,Augsburg,Iago,D,18.0,1570.0,1.0,1.0,0.52,0.92,0.92,-0.08,1.04,0.04,0.05,0.06
1450,0,2020.0,Augsburg,Robert Gumny,D,24.0,1383.0,1.0,0.0,0.39,0.46,0.68,-0.32,0.45,0.45,0.04,0.03
1451,0,2020.0,Augsburg,Carlos Gruezo,M,28.0,2111.0,0.0,0.0,0.68,0.3,0.35,0.35,0.37,0.37,0.02,0.02
1452,0,2020.0,Augsburg,Tobias Strobl,F M,29.0,1860.0,0.0,0.0,0.29,0.68,0.72,0.72,0.77,0.77,0.03,0.04
1453,0,2020.0,Augsburg,Jan Morávek,M,5.0,274.0,0.0,0.0,0.33,0.33,0.07,0.07,0.03,0.03,0.02,0.01
1454,0,2020.0,Augsburg,Reece Oxford,D,24.0,1344.0,0.0,0.0,0.4,0.07,1.0,1.0,0.02,0.02,0.07,0.0
1455,0,2020.0,Augsburg,Alfred Finnbogason,F,17.0,513.0,0.0,1.0,2.28,1.58,3.26,3.26,1.03,0.03,0.57,0.18
1456,0,2020.0,Augsburg,Noah Joel Sarenren Bazee,S,5.0,30.0,0.0,1.0,0.0,3.0,0.0,0.0,0.79,-0.21,0.0,2.37
1457,0,2020.0,Augsburg,Raphael Framberger,D M,21.0,1549.0,0.0,1.0,0.06,0.64,0.02,0.02,2.43,1.43,0.0,0.14
1458,0,2020.0,Augsburg,Rafal Gikiewicz,GK,34.0,3060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,0,2020.0,Augsburg,Fredrik Jensen,F,13.0,352.0,0.0,1.0,1.28,1.53,0.27,0.27,1.32,0.32,0.07,0.34
1460,0,2020.0,Augsburg,Marek Suchy,D,5.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,0,2020.0,Augsburg,Mads Pedersen,D,15.0,876.0,0.0,0.0,0.1,1.23,0.01,0.01,1.26,1.26,0.0,0.13
1462,0,2020.0,Augsburg,Lukas Petkov,S,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1463,0,2020.0,Augsburg,Tim Civeja,S,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1464,0,2020.0,Hertha Berlin,Jhon Córdoba,F,21.0,1545.0,7.0,1.0,2.8,1.4,6.99,-0.01,1.4,0.4,0.41,0.08
1465,0,2020.0,Hertha Berlin,Matheus Cunha,F M,27.0,2164.0,7.0,4.0,2.91,1.95,8.2,1.2,4.3,0.3,0.34,0.18
1466,0,2020.0,Hertha Berlin,Krzysztof Piatek,F,32.0,1630.0,7.0,1.0,2.26,0.55,6.41,-0.59,0.98,-0.02,0.35,0.05
1467,0,2020.0,Hertha Berlin,Dodi Lukebakio,F M,29.0,1887.0,5.0,5.0,2.0,1.05,7.12,2.12,2.71,-2.29,0.34,0.13
1468,0,2020.0,Hertha Berlin,Peter Pekarík,D,23.0,1723.0,3.0,1.0,0.37,0.47,1.56,-1.44,0.8,-0.2,0.08,0.04
1469,0,2020.0,Hertha Berlin,Matteo Guendouzi,M,24.0,1809.0,2.0,1.0,0.85,0.9,0.79,-1.21,1.81,0.81,0.04,0.09
1470,0,2020.0,Hertha Berlin,Jessic Ngankam,F,15.0,278.0,2.0,0.0,1.94,0.32,0.44,-1.56,0.04,0.04,0.14,0.01
1471,0,2020.0,Hertha Berlin,Vladimir Darida,F M,27.0,1930.0,1.0,6.0,1.26,1.63,1.72,0.72,4.51,-1.49,0.08,0.21
1472,0,2020.0,Hertha Berlin,Lucas Tousart,M,26.0,2113.0,1.0,0.0,1.28,0.38,1.33,0.33,1.27,1.27,0.06,0.05
1473,0,2020.0,Hertha Berlin,Dedryck Boyata,D,19.0,1542.0,1.0,0.0,0.58,0.35,1.05,0.05,0.59,0.59,0.06,0.03
1474,0,2020.0,Hertha Berlin,Santiago Ascacibar,M,13.0,770.0,1.0,0.0,0.82,0.7,0.25,-0.75,0.25,0.25,0.03,0.03
1475,0,2020.0,Hertha Berlin,Nemanja Radonjic,F M,12.0,588.0,1.0,2.0,2.3,1.38,1.84,0.84,1.29,-0.71,0.28,0.2
1476,0,2020.0,Hertha Berlin,Luca Netz,D,11.0,288.0,1.0,0.0,0.63,0.63,0.39,-0.61,0.1,0.1,0.12,0.03
1477,0,2020.0,Hertha Berlin,Deyovaisio Zeefuik,D M,22.0,911.0,1.0,0.0,0.3,1.19,0.17,-0.83,0.99,0.99,0.02,0.1
1478,0,2020.0,Hertha Berlin,Rune Jarstein,GK,8.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1479,0,2020.0,Hertha Berlin,Marvin Plattenhardt,D M,16.0,1069.0,0.0,2.0,0.25,0.84,0.09,0.09,1.35,-0.65,0.01,0.11
1480,0,2020.0,Hertha Berlin,Mathew Leckie,D M,17.0,489.0,0.0,1.0,0.37,1.1,0.08,0.08,0.45,-0.55,0.01,0.08
1481,0,2020.0,Hertha Berlin,Lukas Klünter,D,11.0,990.0,0.0,0.0,0.0,0.27,0.0,0.0,0.54,0.54,0.0,0.05
1482,0,2020.0,Hertha Berlin,Niklas Stark,D M,33.0,2793.0,0.0,0.0,0.39,0.23,0.95,0.95,0.86,0.86,0.03,0.03
1483,0,2020.0,Hertha Berlin,Maximilian Mittelstädt,D F M,27.0,1818.0,0.0,2.0,0.79,1.14,0.41,0.41,2.18,0.18,0.02,0.11
1484,0,2020.0,Hertha Berlin,Sami Khedira,M,9.0,384.0,0.0,1.0,0.23,0.7,0.05,0.05,0.79,-0.21,0.01,0.18
1485,0,2020.0,Hertha Berlin,Jordan Torunarigha,D,14.0,971.0,0.0,0.0,0.37,0.28,0.15,0.15,0.45,0.45,0.01,0.04
1486,0,2020.0,Hertha Berlin,Alexander Schwolow,GK,26.0,2340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,0,2020.0,Hertha Berlin,Arne Maier,S,2.0,27.0,0.0,0.0,0.0,3.33,0.0,0.0,0.13,0.13,0.0,0.43
1488,0,2020.0,Hertha Berlin,Eduard Löwen,M,7.0,76.0,0.0,0.0,1.18,0.0,0.04,0.04,0.0,0.0,0.05,0.0
1489,0,2020.0,Hertha Berlin,Javairo Dilrosun,F M,12.0,514.0,0.0,1.0,1.4,0.88,0.35,0.35,0.27,-0.73,0.06,0.05
1490,0,2020.0,Hertha Berlin,Daishawn Redan,S,7.0,87.0,0.0,0.0,3.1,1.03,0.6,0.6,0.01,0.01,0.62,0.01
1491,0,2020.0,Hertha Berlin,Márton Dárdai,D M,12.0,823.0,0.0,1.0,0.22,0.44,0.04,0.04,0.48,-0.52,0.0,0.05
1492,0,2020.0,Hertha Berlin,Omar Alderete,D,17.0,1295.0,0.0,0.0,0.42,0.21,0.2,0.2,0.08,0.08,0.01,0.01
1493,0,2020.0,Hertha Berlin,Jonas Michelbrink,S,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,0,2020.0,Hertha Berlin,Marten Winkler,S,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,0,2020.0,Hertha Berlin,Jonas Michel Dirkner,S,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,0,2020.0,Arminia Bielefeld,Ritsu Doan,F M,34.0,2792.0,5.0,2.0,2.22,1.45,5.03,0.03,3.68,1.68,0.16,0.12
1497,0,2020.0,Arminia Bielefeld,Fabian Klos,F M,34.0,2750.0,5.0,2.0,1.77,1.05,7.1,2.1,4.55,2.55,0.23,0.15
1498,0,2020.0,Arminia Bielefeld,Sergio Córdova,F M,23.0,1091.0,2.0,1.0,1.65,0.99,2.95,0.95,0.69,-0.31,0.24,0.06
1499,0,2020.0,Arminia Bielefeld,Andreas Voglsammer,F M,18.0,1010.0,2.0,2.0,2.85,1.07,3.83,1.83,2.21,0.21,0.34,0.2
1500,0,2020.0,Arminia Bielefeld,Sven Schipplock,F,32.0,696.0,1.0,0.0,2.07,1.03,1.61,0.61,0.49,0.49,0.21,0.06
